epoch,train_accuracy,test_accuracy,train_loss,test_loss,learning_rate
1,33.174,42.83,1.7919943119253954,1.542315855026245,0.1
2,50.584,55.43,1.349538041350177,1.2208092230558396,0.09999605221019081
3,59.844,59.17,1.1181927495600317,1.1835789042711258,0.09998420946416499
4,67.386,63.37,0.9158617264169562,1.0750060647726059,0.09996447363202945
5,72.702,68.47,0.7815879330305797,0.9309911090135574,0.09993684783030087
6,76.406,74.68,0.6808345540405234,0.7697895920276642,0.09990133642141356
7,78.728,73.61,0.6165383380392323,0.7778905037045479,0.09985794501303068
8,80.312,78.2,0.5737398445911115,0.6504289290308952,0.09980668045715861
9,81.338,64.81,0.5448086972126875,1.1166254061460494,0.099747550849065
10,81.986,77.03,0.5270335181899692,0.6807896137237549,0.09968056552600041
11,82.698,74.94,0.5061875614516266,0.7437131100893021,0.09960573506572389
12,83.516,82.11,0.481285701855979,0.5485094770789146,0.09952307128483254
13,83.552,75.21,0.4766503756156053,0.8101361721754075,0.09943258723689569
14,84.24,76.05,0.4632872622412489,0.7717037582397461,0.09933429721039339
15,84.242,66.63,0.4544561029700062,1.1748643571138382,0.09922821672646026
16,84.778,80.16,0.44409621684142697,0.5946416670083999,0.09911436253643442
17,85.052,77.57,0.43413499615076556,0.6804274150729179,0.09899275261921232
18,85.042,79.97,0.43876495214222033,0.5876423195004463,0.09886340617840966
19,85.762,79.38,0.4191195857341942,0.610797598361969,0.09872634363932885
20,85.838,81.86,0.4179723988027524,0.563677961230278,0.09858158664573369
21,86.086,80.92,0.41030084983924464,0.573129343688488,0.09842915805643154
22,86.334,81.4,0.4021219779234713,0.5559471639990806,0.09826908194166369
23,86.252,83.92,0.4030023451961215,0.46732816338539124,0.09810138357930429
24,86.528,80.38,0.39749019267156604,0.6185257741808892,0.09792608945086878
25,86.806,82.68,0.39022293469637553,0.5179359325766564,0.09774322723733214
26,86.69,80.89,0.38799093377864574,0.5901671653985977,0.09755282581475767
27,86.94,76.37,0.3831155056996114,0.7308861982822418,0.0973549152497372
28,86.75,84.09,0.38891415099811066,0.48453342080116274,0.09714952679464323
29,87.006,79.36,0.38086385803911693,0.6397006660699844,0.0969366928826937
30,87.182,81.18,0.37666678699233647,0.5604160329699517,0.0967164471228306
31,87.288,78.35,0.3737539235893113,0.7064985212683678,0.09648882429441256
32,87.26,80.23,0.37179705923628015,0.5946667164564132,0.0962538603417229
33,87.38,80.57,0.37010882051704486,0.6378203067183494,0.09601159236829353
34,87.364,84.35,0.37250496626205154,0.4667916065454483,0.09576205863104588
35,87.6,84.19,0.36455990305489594,0.49064934998750687,0.09550529853424979
36,87.642,80.33,0.36497814656066163,0.6290263539552688,0.09524135262330098
37,87.718,84.76,0.36149438613515983,0.453680437207222,0.09497026257831856
38,87.802,80.8,0.3599953126648198,0.6067810666561126,0.09469207120756319
39,87.87,77.57,0.35609360690921776,0.7378517398238182,0.09440682244067723
40,87.972,81.94,0.3553280418410021,0.5298910194635391,0.09411456132174767
41,87.714,85.79,0.360541374062943,0.43799914509057997,0.09381533400219318
42,87.964,81.09,0.352511488415701,0.5807159328460694,0.09350918773347629
43,88.046,81.59,0.3514468092137895,0.5582258313894272,0.09319617085964176
44,88.02,85.14,0.34676138542192364,0.4394604489207268,0.09287633280968262
45,87.916,81.42,0.34982411654861384,0.5786839058995247,0.09254972408973461
46,88.144,81.23,0.34628547350768846,0.6086205434799195,0.09221639627510077
47,88.142,85.45,0.34564782732435506,0.4455332651734352,0.09187640200210712
48,88.49,84.67,0.3404201058018238,0.4623264856636524,0.09152979495979066
49,88.366,80.69,0.34143199487720305,0.602947356402874,0.09117662988142139
50,88.488,85.8,0.3377205694804106,0.44002714157104494,0.09081696253585922
51,88.474,82.29,0.3403396592344469,0.542344257235527,0.0904508497187474
52,88.626,84.42,0.3352497709757837,0.4890723431110382,0.09007834924354385
53,88.338,84.9,0.3410575935602798,0.46151384338736534,0.08969951993239178
54,88.376,83.79,0.3387436167815762,0.49620266795158385,0.08931442160683097
55,88.678,87.1,0.33110695402792956,0.39787231892347336,0.0889231150783512
56,88.81,79.81,0.33159624405986515,0.6457477098703385,0.08852566213878947
57,88.562,84.58,0.33463243073057336,0.47853630751371384,0.08812212555057242
58,88.738,80.04,0.33262250414284905,0.6230496078729629,0.08771256903680523
59,88.886,85.62,0.3259495258559961,0.4334098182618618,0.08729705727120915
60,89.116,83.53,0.3242835612858043,0.5116398906707764,0.08687565586790874
61,89.044,82.63,0.32520016837302984,0.5782833802700043,0.08644843137107061
62,88.904,83.89,0.32618238889347867,0.48983423799276354,0.08601545124439537
63,88.968,86.16,0.3247692075836689,0.41015184924006465,0.08557678386046431
64,89.026,84.91,0.3232905249995039,0.4664519785344601,0.0851324984899425
65,89.152,84.82,0.3206742343771488,0.4755980713665485,0.08468266529064028
66,89.072,84.29,0.31776912293165843,0.4683793571591377,0.08422735529643446
67,89.216,82.53,0.31594767621563524,0.5405585704743863,0.08376664040605124
68,89.216,84.34,0.3165625941646678,0.4685393679141998,0.08330059337171261
69,89.442,85.69,0.3133619926545931,0.42471034452319145,0.08282928778764785
70,89.456,85.09,0.3125114097162281,0.43981062769889834,0.08235279807847226
71,89.414,85.85,0.3126733622054005,0.41204377219080923,0.08187119948743453
72,89.452,84.43,0.3087211649512391,0.47699078515172005,0.08138456806453506
73,89.578,76.11,0.3044956868414379,0.7850727638602257,0.08089298065451675
74,89.376,86.21,0.3117512565896944,0.409997886121273,0.0803965148847303
75,89.836,85.77,0.30177220705982366,0.4152121002972126,0.07989524915287598
76,89.872,83.25,0.2973379763534002,0.5211479482054711,0.07938926261462369
77,89.42,80.71,0.309183202131325,0.6171866288781166,0.0788786351711134
78,89.832,84.81,0.29906828023131243,0.46761148288846016,0.07836344745633786
79,89.852,86.28,0.29871842905383583,0.43226743265986445,0.07784378082440943
80,89.982,84.43,0.29528343094431836,0.49265355348587037,0.07731971733671349
81,89.598,80.98,0.2988388837146027,0.5701349803805351,0.07679133974894986
82,89.766,85.26,0.3002232667963828,0.4424246360361576,0.07625873149806482
83,90.02,86.15,0.2932492299267398,0.41662866070866583,0.07572197668907536
84,90.0,84.49,0.29353206328418857,0.5001799219846725,0.07518116008178806
85,90.054,86.02,0.29005590683359017,0.42890458285808564,0.0746363670774146
86,90.292,82.34,0.285187325704738,0.5598243808746338,0.07408768370508578
87,90.296,80.76,0.2860371555818621,0.6492325416207314,0.07353519660826664
88,90.08,87.03,0.2899408056531721,0.393808853328228,0.07297899303107441
89,90.504,76.93,0.2786496568976156,0.7717889133095741,0.07241916080450164
90,90.434,86.85,0.28164149618819545,0.38103338912129403,0.07185578833254666
91,90.624,87.3,0.2765040489108971,0.38119138687849047,0.07128896457825365
92,90.294,85.03,0.2822148706906897,0.4620245149731636,0.07071877904966423
93,90.554,85.43,0.27851332171493787,0.44131880313158034,0.07014532178568314
94,90.414,82.61,0.28227999522481734,0.5875181105732917,0.06956868334186013
95,90.598,83.64,0.2739753534879221,0.5272630661725998,0.06898895477609006
96,90.826,85.9,0.2713528779690223,0.4509311942756176,0.06840622763423389
97,90.884,83.13,0.266232761885504,0.526481122970581,0.06782059393566253
98,90.7,85.43,0.2714573023531138,0.46717801377177237,0.06723214615872586
99,90.688,85.41,0.2713482956332929,0.4724270197749138,0.06664097722614933
100,90.98,87.0,0.26490809101506574,0.40085929751396177,0.06604718049036046
101,90.938,86.92,0.26533313451901724,0.3888862892985344,0.06545084971874736
102,91.132,85.97,0.26035429886006334,0.4099361902475357,0.06485207907885172
103,91.104,85.06,0.2620104321128572,0.4596287329494953,0.06425096312349879
104,91.106,88.13,0.2599401172164761,0.36125153213739397,0.06364759677586625
105,91.172,86.79,0.2591616472853419,0.3899798588454723,0.06304207531449482
106,91.192,83.2,0.25699578324699646,0.5104120507836342,0.06243449435824271
107,91.61,86.45,0.247610912851208,0.4210380260646343,0.06182494985118622
108,91.506,82.4,0.25281010672945503,0.6001417255401611,0.06121353804746905
109,91.46,87.74,0.2518759809644021,0.36353876665234564,0.06060035549610272
110,91.626,88.79,0.24624684186237852,0.3248753187060356,0.05998549902572034
111,91.718,86.78,0.2443651165384466,0.4137969124317169,0.05936906572928621
112,91.696,86.83,0.24285436084355844,0.4068876537680626,0.05875115294876379
113,91.786,87.6,0.24079333699267844,0.38246748596429825,0.05813185825974417
114,91.942,85.97,0.2353066842993507,0.4456420281529427,0.057511279456037845
115,91.93,88.18,0.23731355085168654,0.3633491076529026,0.056889514534231904
116,92.114,88.7,0.23402173300762005,0.34227424398064615,0.0562666616782152
117,91.886,86.66,0.2368396950309234,0.39882977917790413,0.05564281924367407
118,91.988,87.68,0.2309620601822958,0.3804165382683277,0.05501808574256073
119,92.12,86.88,0.2294531176081094,0.3992488695681095,0.05439255982753716
120,92.22,83.3,0.22481505269818294,0.5748595379292964,0.05376634027639663
121,92.252,84.5,0.2275835531656547,0.47052579030394553,0.053139525976465665
122,92.496,87.44,0.21965303266292338,0.3842111100256443,0.05251221590898847
123,92.53,86.55,0.21976138148313898,0.4132432062923908,0.051884509133496716
124,92.642,86.53,0.2167113626856938,0.40959072232246396,0.051256504772166867
125,92.586,87.32,0.2192062143512699,0.38872390121221545,0.050628301994167624
126,92.872,88.19,0.20915499851679253,0.36359155669808385,0.04999999999999999
127,92.798,89.65,0.2105243053773175,0.33526646956801415,0.049371698005832354
128,92.58,85.41,0.21581289067368983,0.4923822855949402,0.04874349522783312
129,92.836,87.57,0.21053372951381652,0.3818788753449917,0.048115490866503255
130,93.096,86.98,0.2037436205445958,0.398776643872261,0.047487784091011516
131,93.194,89.78,0.2032541494883235,0.325100621432066,0.04686047402353433
132,92.864,88.7,0.20838829055619057,0.3461542101204395,0.04623365972360335
133,93.11,90.04,0.2012802023450127,0.30514979377388957,0.04560744017246283
134,93.304,88.97,0.1955661561025683,0.3417380820214748,0.04498191425743924
135,93.338,86.29,0.19452015737362224,0.44343841418623925,0.044357180756325894
136,93.584,88.53,0.18976568032408614,0.35608330607414246,0.04373333832178477
137,93.406,86.18,0.19169173405870146,0.4364711648225784,0.043110485465768074
138,93.538,88.24,0.1886206493258019,0.3660772402584553,0.04248872054396212
139,93.524,88.81,0.18873904028054697,0.35858923122286795,0.04186814174025579
140,93.65,89.74,0.1863708209694194,0.3190349576622248,0.04124884705123618
141,93.756,88.55,0.17942034663713496,0.3505052301287651,0.040630934270713744
142,93.944,88.44,0.17663538234922893,0.3704113274812698,0.04001450097427963
143,93.902,88.98,0.17665512984632836,0.3374674802273512,0.03939964450389725
144,94.072,90.07,0.17373746839325752,0.29798639491200446,0.038786461952530916
145,94.212,90.0,0.1724260139572041,0.3183417941629887,0.03817505014881375
146,94.34,89.22,0.16862315386343185,0.34288327634334564,0.03756550564175725
147,94.486,89.93,0.16270277691085624,0.3052325345575809,0.03695792468550514
148,94.376,88.34,0.16064508245957781,0.38276839718222616,0.03635240322413372
149,94.354,87.79,0.1653777440185742,0.38712824642658233,0.035749036876501175
150,94.598,88.35,0.15927627528338786,0.37120113998651505,0.03514792092114823
151,94.454,90.45,0.16266965614560316,0.290057977437973,0.03454915028125261
152,94.784,89.24,0.1520026180693103,0.3423753886669874,0.033952819509639506
153,94.634,90.78,0.1569451349013297,0.2958111591637135,0.033359022773850645
154,94.794,90.45,0.1527551683356695,0.29541518427431585,0.03276785384127412
155,94.938,90.19,0.14728728656078238,0.30121118552982806,0.032179406064337446
156,95.188,90.06,0.14201544764477883,0.30855541467666625,0.03159377236576608
157,95.226,91.29,0.14092721524255356,0.2807553021609783,0.03101104522390993
158,95.144,89.52,0.14184751647436405,0.34487069413065913,0.03043131665813987
159,95.248,90.33,0.13951591363229104,0.312591694444418,0.029854678214316845
160,95.53,89.95,0.13289393636081226,0.3258127013593912,0.029281220950335776
161,95.466,90.39,0.13283921793446213,0.3026250192523003,0.028711035421746346
162,95.542,91.93,0.1299044144961535,0.26395563237369063,0.02814421166745335
163,95.608,91.18,0.12734063446064434,0.2872916732728481,0.027580839195498377
164,95.846,90.68,0.1224105908628315,0.2960005762428045,0.02702100696892559
165,95.672,90.48,0.12645514621435072,0.2877162715047598,0.026464803391733367
166,95.678,90.18,0.12458077033081323,0.3234859412908554,0.02591231629491423
167,96.098,91.19,0.11516434031412424,0.28504624620079994,0.02536363292258539
168,96.052,90.74,0.11450376935646205,0.2984250821173191,0.02481883991821194
169,96.184,90.14,0.11221409570949767,0.31878698348999024,0.024278023310924653
170,96.448,91.81,0.10854137247747472,0.27642224460840226,0.02374126850193519
171,96.304,91.65,0.10833919885785073,0.2773365215957165,0.023208660251050162
172,96.304,91.01,0.10785842051639048,0.2921665944904089,0.022680282663286533
173,96.59,89.78,0.09960850930351126,0.34654637590050696,0.02215621917559058
174,96.55,90.83,0.10142406055232144,0.3010843383148313,0.02163655254366217
175,96.538,92.14,0.10104349957745704,0.25936716593801973,0.021121364828886616
176,96.704,91.08,0.09777624070968317,0.29495575577020644,0.020610737385376336
177,96.804,91.6,0.09437694299080031,0.286336682587862,0.020104750847124063
178,97.0,92.0,0.08923907069217824,0.26253104373812675,0.019603485115269714
179,97.22,91.66,0.08290899213393936,0.28064287453889847,0.019107019345483263
180,97.05,92.43,0.08922658782080768,0.24749985083937645,0.01861543193546497
181,97.41,91.9,0.07749502884838587,0.282135614156723,0.0181288005125655
182,97.324,91.54,0.08120082701077623,0.2926349250972271,0.017647201921527765
183,97.374,92.17,0.07746936216035767,0.26785946637392044,0.017170712212352172
184,97.546,91.9,0.07534471710862788,0.27563169695436956,0.016699406628287408
185,97.522,91.8,0.07341977559468325,0.2772696986049414,0.016233359593948764
186,97.658,92.09,0.06955683656284571,0.2575118867307901,0.01577264470356557
187,97.854,91.84,0.06435919302465666,0.28101780004799365,0.015317334709359748
188,97.856,92.95,0.06280093256007795,0.2401752233877778,0.014867501510057519
189,97.798,92.44,0.06485097507572235,0.2625667127221823,0.014423216139535722
190,97.938,92.67,0.06220468426185191,0.26056670799851417,0.013984548755604644
191,98.13,92.34,0.05519025110046539,0.2743453159183264,0.013551568628929408
192,98.076,92.31,0.05718171269492344,0.27995645489543675,0.013124344132091301
193,98.298,93.08,0.05182615471074877,0.23516985975205898,0.012702942728790887
194,98.318,92.44,0.04972631118886763,0.27101739794015883,0.012287430963194798
195,98.366,92.48,0.049233743821477986,0.2565537982434034,0.011877874449427608
196,98.65,92.03,0.04182078391718476,0.3051085534691811,0.011474337861210535
197,98.7,92.83,0.04053575569844764,0.25976295106112957,0.011076884921648825
198,98.608,93.05,0.040355850736994076,0.25701373260468247,0.010685578393169063
199,98.698,92.35,0.0395270703227052,0.2754584371298552,0.010300480067608224
200,98.804,92.86,0.036521392726741944,0.262822327837348,0.009921650756456155
201,98.784,92.96,0.035752846070391406,0.26129653889685867,0.009549150281252626
202,98.862,93.06,0.034767424785401055,0.2440327399224043,0.009183037464140797
203,99.094,93.63,0.0286825898078406,0.2442702056467533,0.008823370118578621
204,99.034,93.37,0.029972735810858173,0.23021303407847882,0.008470205040209367
205,99.146,93.4,0.025848325667069162,0.24009451745077967,0.008123597997892912
206,99.304,93.16,0.022707208238072846,0.2571318329870701,0.007783603724899241
207,99.36,93.78,0.020718586446522066,0.23256418332457543,0.007450275910265409
208,99.418,93.92,0.019487156870339035,0.2349557499960065,0.0071236671903173905
209,99.578,93.9,0.014417893843977805,0.23705718453973532,0.006803829140358221
210,99.41,93.69,0.01896864142509468,0.23674612917006016,0.006490812266523711
211,99.462,93.89,0.01675783563554144,0.234606856405735,0.006184665997806817
212,99.59,93.71,0.013492251372696055,0.2502963759377599,0.005885438678252327
213,99.668,94.09,0.011799108320096856,0.21742850985378026,0.005593177559322773
214,99.712,94.25,0.010741187487919445,0.23324712861329316,0.005307928792436809
215,99.758,94.38,0.008328845662831822,0.23095955334603788,0.005029737421681444
216,99.762,94.32,0.008873221484105796,0.23039094440639019,0.004758647376699031
217,99.758,94.31,0.0084222246320499,0.23253197841346263,0.0044947014657502156
218,99.818,94.58,0.007200121109033256,0.2289245754107833,0.004237941368954122
219,99.854,94.96,0.005937544777548736,0.21208827503025532,0.00398840763170649
220,99.874,94.68,0.005429049669181371,0.21587409302592278,0.0037461396582770903
221,99.872,94.69,0.0051073708962720565,0.21714052725583316,0.0035111757055874254
222,99.918,94.87,0.003910474423670432,0.21132063120603561,0.0032835528771693974
223,99.94,94.9,0.003507135536425206,0.2140730059146881,0.0030633071173062952
224,99.926,95.02,0.003526554083870843,0.21145061461254955,0.002850473205356773
225,99.938,94.84,0.0033397606188131264,0.21520017430186272,0.0026450847502627875
226,99.942,94.88,0.0029575170127643974,0.21034981189295648,0.0024471741852423227
227,99.962,94.91,0.0024763441822060464,0.21028466364368797,0.0022567727626678514
228,99.952,95.08,0.0028546083936779798,0.20916971765458583,0.002073910549131207
229,99.96,94.85,0.0024664190653211357,0.21349039115011692,0.001898616420695708
230,99.966,95.04,0.002344657814956706,0.21203561656177045,0.001730918058336305
231,99.968,94.97,0.0023628988931767756,0.2101188181899488,0.0015708419435684455
232,99.988,94.98,0.0018190573894983286,0.21035188753157855,0.0014184133542663006
233,99.982,95.04,0.0017833477157094251,0.2113218605518341,0.0012736563606711375
234,99.99,95.11,0.0016393799489885664,0.20668344758450985,0.0011365938215903253
235,99.976,95.04,0.0019380695058826042,0.2044538183324039,0.0010072473807876564
236,99.976,95.14,0.002002558020679542,0.2054224932938814,0.0008856374635655634
237,99.976,95.11,0.0018388895827638524,0.20573522228747607,0.0007717832735397329
238,99.994,95.01,0.0015165025816129907,0.20581766245886685,0.0006657027896065978
239,99.982,95.15,0.0016687250759540712,0.204626070484519,0.0005674127631043022
240,99.992,95.19,0.001611163719263061,0.20321099255234004,0.00047692871516744035
241,99.992,95.15,0.0016972005445881726,0.20427723748609425,0.00039426493427611157
242,99.99,95.15,0.001625034630166419,0.20315965348854662,0.0003194344739995801
243,99.99,95.15,0.0015899163566332054,0.20133449792861938,0.0002524491509349912
244,99.996,95.18,0.0014504439776877652,0.20288721339777113,0.00019331954284137467
245,99.992,94.98,0.001510299731949892,0.20468745332211255,0.00014205498696930323
246,99.99,95.06,0.0014878510864620642,0.2035034627094865,9.8663578586422e-05
247,99.99,95.16,0.0015977982275635766,0.20239881716668606,6.31521696991266e-05
248,99.992,95.15,0.0015768599374900998,0.20274385903030634,3.5526367970539745e-05
249,99.99,95.11,0.0014901585066202751,0.20259129950776697,1.5790535835002995e-05
250,99.998,95.15,0.001422791125323109,0.20067918611690402,3.9477898091944105e-06
